ID_Original|ID_Required
MKTG4700|MKTG3050
MKTG4960|MKTG4100
MKTG4960|MKTG4160
MKTG5160|MKTG4160
MKTG5200|MKTG3050
MKTG5200|MKTG6050
MKTG5250|MKTG3050
MKTG5250|MKTG6050
MKTG5500|MKTG5250
MKTG5550|MKTG5250
MKTG5600|MKTG3050
MKTG5600|MKTG6050
MKTG5720|MKTG5700
MKTG5720|MKTG5752
MKTG5730|MKTG3050
MKTG5740|MKTG5700
MKTG6100|MKTG6050
MKTG6400|MKTG6050
MKTG6700|MKTG6050
MKTG6900|MKTG6050
MKTG6900|MKTG6100
MKTG6900|MKTG6400
MATH1103|MATH1102
MATH1103|MATH1101
MATH1103|MATH1102
MATH1103|MATH1101
MATH1303|MATH1302
MATH1303|MATH1301
MATH1303|MATH1302
MATH1303|MATH1301
MATH1403|MATH1402
MATH1403|MATH1401
MATH1601|MATH1301
MATH1601|MATH1303
MATH1601|MATH1401
MATH1601|MATH1402
MATH1601|MATH2210
MATH1601|MATH2220
MATH1601|MATH2310
MATH1601|MATH2320
MATH2210|MATH1401
MATH2210|MATH1403
MATH2265|MATH2210
MATH2270|MATH2310
MATH2310|MATH2210
MATH2310|MATH2220
MATH2310|MATH2310
MATH2320|MATH2220
MATH2320|MATH2310
MATH2320|MATH2320
MATH2900|MATH1401
MATH2900|MATH1403
MATH2900|MATH2210
MATH2900|MATH2900
MATH3013|MATH3012
MATH3013|MATH3013
MATH3100|MATH2220
MATH3320|MATH2220
MATH3329|MATH3100
MATH3329|MATH2310
MATH3345|MATH3100
MATH3460|MATH2320
MATH3480|MATH2220
MATH4270|MATH2270
MATH4300|MATH2320
MATH4300|MATH3100
MATH4300|MATH4300
MATH4320|MATH3460
MATH4455|MATH2270
MATH4455|MATH2320
MATH4485|MATH2320
MATH4485|MATH3100
MATH4600|MATH2320
MATH4600|MATH3100
MATH4600|MATH4600
MATH5170|MATH2320
MATH5170|MATH3100
MATH5300|MATH4300
MATH5310|MATH2310
MATH5310|MATH3100
MATH5529|MATH2320
MATH5529|MATH3329
MATH5550|MATH4300
MATH5565|MATH2265
MATH5565|MATH3460
MATH5951|MATH3100
MATH5951|MATH5951
MATH5951|MATH5952
MATH5951|MATH5953
MATH5952|MATH3100
MATH5952|MATH5951
MATH5952|MATH5952
MATH5952|MATH5953
MATH5953|MATH3100
MATH5953|MATH5951
MATH5953|MATH5952
MATH5953|MATH5953
MATH6016|MATH5600
MATH6016|MATH5600
MATH6018|MATH5300
MATH6178|MATH6178
MATH6301|MATH3100
MATH6301|MATH4600
MATH6303|MATH2220
MATH6303|MATH2310
MATH6303|MATH2320
MATH6303|MATH6301
MATH6304|MATH2265
MATH6304|MATH3460
MATH6304|MATH6301
MATH6951|MATH6951
MATH6952|MATH6951
MATH6953|MATH6951
MATH6954|MATH6951
MATH6963|MATH6963
MATH6972|MATH6972
MATH6974|MATH6972
MATH6974|MATH6972
MATH6974|MATH6972
MUS1400|MUS1000
MUS1400|MUS3850
MUS1400|MUS3860
MUS1400|MUS3850
MUS1400|MUS1000
MUS1410|MUS1000
MUS1410|MUS3800
MUS1410|MUS3810
MUS1410|MUS3850
MUS1410|MUS3860
MUS1410|MUS1000
MUS1410|MUS3800
MUS1410|MUS3810
MUS1410|MUS3850
MUS1410|MUS3860
MUS1420|MUS1000
MUS1420|MUS3800
MUS1430|MUS1000
MUS1430|MUS3810
MUS1440|MUS1000
MUS1440|MUS3800
MUS1440|MUS3810
MUS1440|MUS1000
MUS1440|MUS3800
MUS1440|MUS3810
MUS1450|MUS1000
MUS1450|MUS3800
MUS1450|MUS1000
MUS1450|MUS3800
MUS1450|MUS3810
MUS2120|MUS2125
MUS2125|MUS2120
MUS2135|MUS2125
MUS2135|MUS2130
MUS2145|MUS2135
MUS2145|MUS2140
MUS2155|MUS2145
MUS2155|MUS2150
MUS2210|MUS2200
MUS2220|MUS2210
MUS2400|MUS1000
MUS2400|MUS3850
MUS2400|MUS3860
MUS2400|MUS1000
MUS2400|MUS3850
MUS2410|MUS1000
MUS2410|MUS3800
MUS2410|MUS3810
MUS2410|MUS3850
MUS2410|MUS3860
MUS2410|MUS1000
MUS2410|MUS3800
MUS2410|MUS3810
MUS2410|MUS3850
MUS2410|MUS3860
MUS2420|MUS1000
MUS2420|MUS3800
MUS2430|MUS1000
MUS2430|MUS3800
MUS2430|MUS3810
MUS2440|MUS1000
MUS2440|MUS3800
MUS2440|MUS3810
MUS2450|MUS1000
MUS2450|MUS3800
MUS2450|MUS3810
MUS2460|MUS2130
MUS2460|MUS2140
MUS2460|MUS1400
MUS2460|MUS1000
MUS2460|MUS3800
MUS2460|MUS3810
MUS2460|MUS3850
MUS2460|MUS3860
MUS2600|MUS2120
MUS2600|MUS2125
MUS3010|MUS2100
MUS3030|MUS2100
MUS3110|MUS3400
MUS3110|MUS3410
MUS3110|MUS3420
MUS3110|MUS3430
MUS3110|MUS3440
MUS3110|MUS3450
MUS3110|MUS4400
MUS3110|MUS4410
MUS3110|MUS4420
MUS3110|MUS4430
MUS3110|MUS4440
MUS3110|MUS4450
MUS3300|MUS2130
MUS3400|MUS1000
MUS3400|MUS3850
MUS3410|MUS1000
MUS3410|MUS3800
MUS3410|MUS3810
MUS3410|MUS3850
MUS3410|MUS3860
MUS3420|MUS1000
MUS3420|MUS3800
MUS3420|MUS1000
MUS3420|MUS3800
MUS3430|MUS1000
MUS3430|MUS3800
MUS3430|MUS3810
MUS3440|MUS1000
MUS3440|MUS3800
MUS3440|MUS3810
MUS3450|MUS1000
MUS3450|MUS3800
MUS3450|MUS3810
MUS3460|MUS1000
MUS3460|MUS3800
MUS3480|MUS1000
MUS3480|MUS3800
MUS3480|MUS3810
MUS3480|MUS3850
MUS3480|MUS3860
MUS3750|MUS3400
MUS3750|MUS3020
MUS3750|MUS3870
MUS3870|MUS3970
MUS3970|MUS3870
MUS3970|MUS3870
MUS4060|MUS2120
MUS4060|MUS2125
MUS4080|MUS4060
MUS4080|MUS4060
MUS4100|MUS2114
MUS4110|MUS2114
MUS4110|MUS4100
MUS4170|MUS4140
MUS4400|MUS1000
MUS4400|MUS3850
MUS4400|MUS3860
MUS4410|MUS1000
MUS4410|MUS3800
MUS4410|MUS3810
MUS4410|MUS3850
MUS4410|MUS3860
MUS4420|MUS1000
MUS4420|MUS3800
MUS4430|MUS1000
MUS4430|MUS3800
MUS4430|MUS3810
MUS4440|MUS1000
MUS4440|MUS3800
MUS4440|MUS3810
MUS4450|MUS1000
MUS4450|MUS3800
MUS4450|MUS3810
MUS4460|MUS1000
MUS4460|MUS3800
MUS4460|MUS3810
MUS4460|MUS3850
MUS4460|MUS3860
MUS4460|MUS4460
MUS4480|MUS3480
MUS4480|MUS1000
MUS4480|MUS3800
MUS4480|MUS3810
MUS4480|MUS3850
MUS4480|MUS3860
MUS4660|MUS2660
MUS4670|MUS2670
MUS4840|MUS2400
MUS4840|MUS2390
MUS5751|MUS2660
NSCI3250|CAL3250
NSCI3250|SSCI3250
NSCI3250|NSCI3250
NSCI4468|NSCI3368
NSCI4468|PSYC3368
NSCI4468|SSCI3368
NSCI4468|PSYC4468
NSCI4468|NSCI4468
NSCI4468|SSCI4468
NURS2602|PSYC2201
NURS2602|NURS2821
NURS2602|NURS3016
NURS2821|BIOL2200
NURS2821|BIOL2230
NURS2821|BIOL2240
NURS2821|PSYC2201
NURS2821|NURS2602
NURS3016|BIOL2200
NURS3016|BIOL2230
NURS3016|BIOL2240
NURS3016|NURS2602
NURS3016|NURS2821
NURS3026|BIOL2200
NURS3026|BIOL2230
NURS3026|BIOL2240
NURS3080|BIOL2230
NURS3080|BIOL2240
NURS3080|NURS3016
NURS3080|NURS3082
NURS3080|NURS3221
NURS3082|CHEM2070
NURS3082|NURS3016
NURS3082|NURS2821
NURS3082|NURS3080
NURS3082|NURS3221
NURS3100|BIOL2200
NURS3100|BIOL2230
NURS3100|BIOL2240
NURS3221|NURS2602
NURS3221|NURS2821
NURS3221|NURS3080
NURS3221|NURS3082
NURS3221|NURS3221
NURS3633|NURS3080
NURS3633|NURS3082
NURS3633|NURS3221
NURS3633|NURS3635
NURS3633|NURS3640
NURS3633|NURS3633
NURS3635|NURS3080
NURS3635|NURS3082
NURS3635|NURS3221
NURS3635|NURS3633
NURS3635|NURS3640
NURS3635|NURS3635
NURS3640|NURS2602
NURS3640|NURS3633
NURS3640|NURS3635
NURS4222|MATH1201
NURS4222|NURS3640
NURS4222|NURS4415
NURS4222|NURS4417
NURS4222|NURS4222
NURS4415|NURS3221
NURS4415|NURS3633
NURS4415|NURS3635
NURS4415|NURS4417
NURS4415|NURS4222
NURS4415|NURS4415
NURS4417|NURS3221
NURS4417|NURS3633
NURS4417|NURS3635
NURS4417|NURS4222
NURS4417|NURS4415
NURS4417|NURS4417
NURS4510|NURS3026
NURS4510|NURS3100
NURS4510|NURS3610
NURS4510|NURS4512
NURS4512|NURS3026
NURS4512|NURS3100
NURS4512|NURS3610
NURS4512|NURS4222
NURS4512|NURS4510
NURS4610|NURS3026
NURS4610|NURS3100
NURS4610|NURS4612
NURS4612|NURS3026
NURS4612|NURS3100
NURS4612|NURS4222
NURS4612|NURS3010
NURS4612|NURS4610
NURS4833|NURS3221
NURS4833|NURS4222
NURS4833|NURS4840
NURS4833|NURS4920
NURS4833|NURS4833
NURS4840|NURS3640
NURS4840|NURS4222
NURS4840|NURS4833
NURS4840|NURS4920
NURS4920|NURS4415
NURS4920|NURS4417
NURS4920|NURS4833
NURS4920|NURS4840
NURS5411|NURS5422
NURS5433|NURS5411
NURS5433|NURS5422
NURS5951|NURS5951
NURS5952|NURS5951
NURS5952|NURS5952
NURS6000|NURS6455
NURS6100|NURS6000
NURS6455|NURS6011
NURS6455|NURS6558
NURS6588|NURS6455
NURS6598|NURS6588
NURS6608|NURS6588
NURS6608|NURS6588
NURS6752|NURS6000
NURS6752|NURS6100
NURS6752|NURS6435
NURS6752|NURS6548
NURS6752|NURS6100
NURS6752|NURS6548
NURS6754|NURS6752
NURS6880|NURS6100
NURS6880|NURS6752
NURS6880|NURS6585
NURS6880|NURS6598
NURS6880|NURS6608
NURS6901|NURS6980
NURS6980|NURS6901
PHIL3100|PHIL2100
PHIL3110|PHIL2100
PHIL4100|PHIL3100
PHYS1000|MATH1101
PHYS1000|MATH1103
PHYS1000|MATH1201
PHYS1000|MATH1203
PHYS1000|MATH1301
PHYS1000|MATH1303
PHYS1000|MATH1401
PHYS1000|MATH1402
PHYS1000|MATH1403
PHYS1000|MATH1601
PHYS1000|MATH2210
PHYS2000|MATH1601
PHYS2000|PHYS2500
PHYS2010|PHYS2000
PHYS2010|PHYS2510
PHYS2500|MATH2210
PHYS2500|MATH2220
PHYS2510|MATH2220
PHYS2510|PHYS2500
PHYS2600|PHYS2510
PHYS2600|MATH2310
PHYS2700|MATH2310
PHYS2700|PHYS1500
PHYS2700|PHYS2510
PHYS2700|PHYS2510
PHYS2700|MATH2320
PHYS3050|MATH3012
PHYS3050|PHYS3050
PHYS3050|MATH3013
PHYS3050|MATH3012
PHYS3050|PHYS1000
PHYS3100|MATH2310
PHYS3100|MATH2320
PHYS3100|PHYS1500
PHYS3100|PHYS2510
PHYS3200|PHYS2510
PHYS3200|PHYS3100
PHYS3400|PHYS2700
PHYS3400|PHYS3100
PHYS3400|PHYS2700
PHYS3500|PHYS2700
PHYS3500|PHYS3100
PHYS3600|PHYS2600
PHYS3600|PHYS3100
PHYS3600|PHYS3300
PHYS4400|PHYS3400
PHYS4600|PHYS3600
PHYS4700|PHYS2700
PHYS4700|PHYS3100
PHYS4700|PHYS3200
PHYS4700|PHYS3400
PHYS4800|PHYS3800
PHYS4800|PHYS3200
PHYS4800|PHYS3400
PHYS5100|PHYS3100
PHYS5400|PHYS4400
PHYS5700|PHYS4700
PHYS5700|PHYS4700
PSCI5751|PSCI5751
PSCI5751|PSCI5752
PSCI5751|PSCI5753
PSCI5752|PSCI5751
PSCI5752|PSCI5752
PSCI5752|PSCI5753
PSCI5753|PSCI5751
PSCI5753|PSCI5752
PSCI5753|PSCI5753
PSCI5951|PSCI5951
PSCI5951|PSCI5952
PSCI5951|PSCI5953
PSCI5952|PSCI5951
PSCI5952|PSCI5952
PSCI5952|PSCI5953
PSCI5953|PSCI5951
PSCI5953|PSCI5952
PSCI5953|PSCI5953
PORT1112|PORT1111
PSYC1101|PSYC1100
PSYC2201|PSYC1100
PSYC3303|PSYC2201
PSYC3303|CD2240
PSYC3305|PSYC2201
PSYC3305|CD2240
PSYC3311|PSYC2210
PSYC3311|PSYC2211
PSYC3318|PSYC1100
PSYC3331|PSYC1100
PSYC3333|PSYC1100
PSYC3334|PSYC1100
PSYC3339|PSYC1100
PSYC3340|PSYC1100
PSYC3341|PSYC1100
PSYC3351|PSYC1100
PSYC3355|PSYC1100
PSYC3355|PSYC1101
PSYC3355|PSYC2210
PSYC3355|PSYC2211
PSYC3357|PSYC1100
PSYC3357|PSYC1101
PSYC3357|PSYC2210
PSYC3357|PSYC2220
PSYC3357|PSYC2211
PSYC3358|PSYC2201
PSYC3358|CD2240
PSYC3359|PSYC1100
PSYC3359|PSYC1101
PSYC3359|PSYC2210
PSYC3359|PSYC2220
PSYC3359|PSYC2211
PSYC3360|PSYC1100
PSYC3360|PSYC1101
PSYC3360|PSYC2210
PSYC3360|PSYC2220
PSYC3360|PSYC2211
PSYC3362|PSYC1100
PSYC3362|PSYC1101
PSYC3362|PSYC2210
PSYC3362|PSYC2220
PSYC3362|PSYC2211
PSYC3363|PSYC1100
PSYC3363|PSYC1101
PSYC3363|PSYC2210
PSYC3363|PSYC2220
PSYC3363|PSYC2211
PSYC3364|PSYC1100
PSYC3364|PSYC1101
PSYC3364|PSYC2210
PSYC3364|PSYC2220
PSYC3364|PSYC2211
PSYC3365|PSYC1100
PSYC3365|PSYC1101
PSYC3365|PSYC2210
PSYC3365|PSYC2220
PSYC3365|PSYC2211
PSYC3367|PSYC1100
PSYC3367|PSYC2220
PSYC3372|PSYC2201
PSYC3377|PSYC1100
PSYC3377|PSYC1101
PSYC3377|PSYC2210
PSYC3377|PSYC2220
PSYC3377|PSYC2211
PSYC3382|PSYC1100
PSYC3385|PSYC1100
PSYC3386|PSYC1100
PSYC3386|PSYC1101
PSYC3386|PSYC2210
PSYC3386|PSYC2220
PSYC3386|PSYC2211
PSYC3387|PSYC1100
PSYC3390|PSYC1100
PSYC3391|PSYC1100
PSYC3391|PSYC2201
PSYC3391|CD2240
PSYC4410|PSYC2210
PSYC4421|PSYC2201
PSYC4421|PSYC3311
PSYC4422|PSYC3311
PSYC4422|PSYC3386
PSYC4422|PSYC3390
PSYC4423|PSYC3311
PSYC4423|PSYC3363
PSYC4424|PSYC3311
PSYC4424|PSYC3382
PSYC4425|PSYC3311
PSYC4425|PSYC3385
PSYC4426|PSYC3311
PSYC4426|PSYC3362
PSYC4427|PSYC3311
PSYC4427|PSYC3360
PSYC4427|PSYC3364
PSYC4433|PSYC3311
PSYC4433|PSYC3363
PSYC4468|NSCI3368
PSYC4468|PSYC3368
PSYC4468|SSCI3368
PSYC4468|PSYC4468
PSYC4468|NSCI4468
PSYC4468|SSCI4468
PSYC5538|PSYC3333
PSYC5538|PSYC3363
PSYC6638|PSYC6638
PSYC6643|PSYC6641
PSYC6665|PSYC3390
PSYC6665|PSYC3390
PSYC6671|PSYC6871
PSYC6672|PSYC6671
PSYC6672|PSYC6872
PSYC6871|PSYC6671
PSYC6872|PSYC6672
PSYC6891|PSYC6640
PSYC6891|PSYC6640
PSYC6892|PSYC6640
PSYC6893|PSYC6640
PSYC6893|PSYC6640
PSYC6952|PSYC6640
PSYC6952|PSYC6641
PSYC6953|PSYC6640
PSYC6953|PSYC6641
PSYC6954|PSYC6640
PSYC6954|PSYC6641
PSYC6955|PSYC6640
PSYC6955|PSYC6641
PSYC6971|PSYC6671
PSYC6971|PSYC6672
PSYC6971|PSYC6871
PSYC6971|PSYC6872
PSYC6972|PSYC6671
PSYC6972|PSYC6672
PSYC6972|PSYC6871
PSYC6972|PSYC6872
PSYC6974|PSYC6640
PSYC6974|PSYC6641
PA4620|PA3800
PA4630|PA3800
PA5680|ACCT2110
PA5753|PA5753
PA5753|PA5755
PA6300|PA6030
PA6800|PA6110
PA6800|PA6030
SERR1112|SERR1111
SSCI3250|CAL3250
SSCI3250|SSCI3250
SSCI3250|NSCI3250
SSCI4468|NSCI3368
SSCI4468|PSYC3368
SSCI4468|SSCI3368
SSCI4468|PSYC4468
SSCI4468|NSCI4468
SSCI4468|SSCI4468
SSCI5950|SSCI5950
SW3002|SW3001
SW3022|SW3021
SW3200|SW3001
SW3200|SW3021
SW3250|SW3001
SW3250|SW3021
SW4001|SW3002
SW4001|SW3022
SW4002|SW4001
SW4011|SW3002
SW4011|SW3022
SW4012|SW4001
SW4012|SW4011
SW5973|SW3010
SW6011|SW6041
SW6011|SW6042
SW6012|SW6011
SW6013|SW6012
SW6014|SW6013
SW6021|SW6081
SW6022|SW6021
SW6022|SW6082
SW6023|SW6022
SW6023|SW6083
SW6024|SW6023
SW6024|SW6084
SW6032|SW6041
SW6032|SW6042
SW6042|SW6041
SW6062|SW6061
SW6063|SW6062
SW6064|SW6063
SW6081|SW6021
SW6082|SW6081
SW6082|SW6022
SW6083|SW6082
SW6083|SW6023
SW6084|SW6083
SW6084|SW6024
SOC3010|SOC1000
SOC3020|SOC1000
SOC3020|SOC1000
SOC3110|SOC1000
SOC3300|SOC1000
SOC3360|SOC1000
SOC3390|SOC1000
SOC3400|SOC1000
SOC3500|SOC1000
SOC3540|SOC1000
SOC3550|SOC1000
SOC3560|SOC1000
SOC3600|SOC1000
SOC3700|SOC1000
SOC3750|SOC1000
SOC3800|SOC1000
SOC4100|SOC1000
SOC5440|SOC3010
SOC5440|SOC3070
SOC5440|SOC3110
SOC5753|SOC1000
SOC5953|SOC1000
SOC5972|SOC5971
SPAN1112|SPAN1111
SPAN3051|SPAN2112
SPAN3051|SPAN2252
SPAN3061|SPAN2262
SPAN3303|SPAN3301
SPAN3303|SPAN3302
SPAN4403|SPAN3301
SPAN4403|SPAN3302
SPAN4403|SPAN4404
SPAN4407|SPAN3301
SPAN4411|SPAN3301
SPAN5502|SPAN3301
SPAN5502|SPAN3302
SPAN5502|SPAN3303
SPAN5502|SPAN3305
SPAN5502|SPAN3307
SPAN5502|SPAN3309
SPAN5502|SPAN4402
SPAN5502|SPAN4403
SPAN5502|SPAN4404
SPAN5504|SPAN3301
SPAN5504|SPAN3302
SPAN5504|SPAN3303
SPAN5504|SPAN3305
SPAN5504|SPAN3307
SPAN5504|SPAN3309
SPAN5504|SPAN4402
SPAN5504|SPAN4403
SPAN5504|SPAN4404
SPAN5506|SPAN3301
SPAN5506|SPAN3302
SPAN5506|SPAN3303
SPAN5506|SPAN3305
SPAN5506|SPAN3307
SPAN5506|SPAN3309
SPAN5506|SPAN4402
SPAN5506|SPAN4403
SPAN5506|SPAN4404
SPAN6608|SPAN6606
SPAN6620|SPAN6606
SPAN6625|SPAN6606
SPAN6630|SPAN6606
SPAN6650|SPAN6606
SPAN6651|SPAN6606
SPAN6653|SPAN6606
SPAN6654|SPAN6606
SPAN6655|SPAN6606
SPAN6656|SPAN6606
SCM3040|ADMN2100
SCM3500|ADMN2100
SCM3500|IST3500
SCM4450|SCM3040
SCM4700|SCM3040
SCM4750|ADMN2100
SCM5915|SCM3040
SCM5930|SCM3040
SCM6110|SCM6070
SCM6600|SCM6070
SCM6620|IST6090
SCM6620|IST6620
SCM6620|SCM6620
TA2132|TA2131
TA3143|TA1140
TA3143|TA2131
TA3240|TA1140
TA3240|TA1141
TA3310|TA2131
TA3320|TA2132
TA3320|TA2132
TA3330|TA2132
TA3340|TA2132
TA3350|TA2132
TA3711|TA2711
TA3712|TA2712
TA3713|TA2713
TA3714|TA2714
TA4171|TA4170
TA4242|TA3240
TA4330|TA2131
TA4340|TA2131
TA4350|TA2131
TA4450|TA3410
TA4451|TA4440
TA4510|TA3240
TA4643|TA1140
TA4643|TA2131
TA5440|TA4440
